reporter,partner,year,classification,commodity_code,commodity,trade_flow_code,trade_flow,qty,qty_unit,trade_value_us
Belgium,Mexico,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,439680,Weight in kilograms,49427
Belgium,"Other Asia, nes",2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,189059,Weight in kilograms,175907
Belgium,"Other Asia, nes",2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,7551331,Weight in kilograms,2800142
Belgium,Morocco,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6300,Weight in kilograms,7233
Belgium,Morocco,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,177140,Weight in kilograms,57216
Belgium,Oman,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,946776,Weight in kilograms,860552
Belgium,Oman,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,40000,Weight in kilograms,18257
Belgium,Netherlands,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,67065907,Weight in kilograms,23093425
Belgium,Netherlands,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,97472416,Weight in kilograms,42336591
Belgium,New Zealand,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,333644,Weight in kilograms,220587
Belgium,Norway,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,59332,Weight in kilograms,16114
Belgium,Norway,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2407,Weight in kilograms,15073
Belgium,Pakistan,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,476,Weight in kilograms,3126
Belgium,Pakistan,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9808790,Weight in kilograms,3054884
Belgium,Philippines,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,349776,Weight in kilograms,298462
Belgium,Philippines,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,22960,Weight in kilograms,5797
Belgium,Poland,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,7319853,Weight in kilograms,4532204
Belgium,Poland,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2053340,Weight in kilograms,903568
Belgium,Portugal,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,207205,Weight in kilograms,130169
Belgium,Portugal,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1632561,Weight in kilograms,844825
Belgium,Qatar,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,13000,Weight in kilograms,13111
Belgium,Romania,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1377945,Weight in kilograms,671647
Belgium,Romania,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,223105,Weight in kilograms,131338
Belgium,Russian Federation,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5980,Weight in kilograms,5491
Belgium,Russian Federation,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,180192,Weight in kilograms,67056
Belgium,Saudi Arabia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,454640,Weight in kilograms,231168
Belgium,Serbia,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,303940,Weight in kilograms,115749
Belgium,Serbia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,205700,Weight in kilograms,228065
Belgium,India,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,22680,Weight in kilograms,2516
Belgium,India,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,19365950,Weight in kilograms,5411388
Belgium,Singapore,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,73198,Weight in kilograms,15220
Belgium,Singapore,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,155060,Weight in kilograms,32531
Belgium,Slovakia,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,22002,Weight in kilograms,9117
Belgium,Slovakia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,56101,Weight in kilograms,18704
Belgium,Viet Nam,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,20800,Weight in kilograms,20951
Belgium,Viet Nam,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,16252570,Weight in kilograms,3061294
Belgium,Slovenia,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,26508,Weight in kilograms,15116
Belgium,Slovenia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,958092,Weight in kilograms,337664
Belgium,South Africa,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,122227,Weight in kilograms,174445
Belgium,Spain,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,684008,Weight in kilograms,311369
Belgium,Spain,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1283430,Weight in kilograms,680567
Belgium,Sweden,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,226791,Weight in kilograms,64216
Belgium,Sweden,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,107634,Weight in kilograms,34884
Belgium,Switzerland,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,567376,Weight in kilograms,188861
Belgium,Switzerland,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,680,Weight in kilograms,2940
Belgium,Syria,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1461,Weight in kilograms,406
Belgium,Thailand,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,128744,Weight in kilograms,22204
Belgium,United Arab Emirates,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,63400,Weight in kilograms,30649
Belgium,United Arab Emirates,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1343595,Weight in kilograms,303822
Belgium,Tunisia,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,181977,Weight in kilograms,112808
Belgium,Tunisia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,71350,Weight in kilograms,18532
Belgium,Turkey,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,287294,Weight in kilograms,132584
Belgium,Turkey,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,84596605,Weight in kilograms,11598237
Belgium,Ukraine,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,46000,Weight in kilograms,11982
Belgium,Egypt,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,9540,Weight in kilograms,1923
Belgium,Egypt,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,110247,Weight in kilograms,73086
Belgium,United Kingdom,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,10595325,Weight in kilograms,3719194
Belgium,United Kingdom,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4190923,Weight in kilograms,1996239
Belgium,USA,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4074756,Weight in kilograms,1717958
Belgium,USA,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3422620,Weight in kilograms,1767551
Belgium,Uruguay,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,34046,Weight in kilograms,7734
Belize,World,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1602,Weight in kilograms,1121
Belize,World,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,526239,Weight in kilograms,69700
Belize,Guatemala,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,88625,Weight in kilograms,19166
Belize,Mexico,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1570,Weight in kilograms,939
Belize,"Other Asia, nes",2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,24250,Weight in kilograms,1109
Belize,USA,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,31,Weight in kilograms,182
Belize,USA,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,413363,Weight in kilograms,49424
Belize,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,156819,Weight in kilograms,60439
Belize,World,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,308800,Weight in kilograms,44281
Belize,China,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,137,Weight in kilograms,471
Belize,"Other Asia, nes",2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,26800,Weight in kilograms,1109
Belize,USA,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,156682,Weight in kilograms,59967
Belize,USA,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,282000,Weight in kilograms,43171
Barbados,World,2017,H2,3915,"Waste, parings and scrap, of plastics.",1,Import,7874,Weight in kilograms,23809
Barbados,World,2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,1254629,Weight in kilograms,154213
Barbados,Canada,2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,62305,Weight in kilograms,14163
Barbados,China,2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,639077,Weight in kilograms,73195
Barbados,"China, Hong Kong SAR",2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,392227,Weight in kilograms,42850
Barbados,Viet Nam,2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,141786,Weight in kilograms,18500
Barbados,United Kingdom,2017,H2,3915,"Waste, parings and scrap, of plastics.",1,Import,643,Weight in kilograms,10557
Barbados,USA,2017,H2,3915,"Waste, parings and scrap, of plastics.",1,Import,7231,Weight in kilograms,13251
Barbados,USA,2017,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,19234,Weight in kilograms,5504
Barbados,World,2018,H2,3915,"Waste, parings and scrap, of plastics.",1,Import,2066,Weight in kilograms,11339
Barbados,World,2018,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,772446,Weight in kilograms,134558
Barbados,Bangladesh,2018,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,19233,Weight in kilograms,6013
Barbados,Canada,2018,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,319594,Weight in kilograms,80644
Barbados,China,2018,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,336040,Weight in kilograms,35900
Barbados,USA,2018,H2,3915,"Waste, parings and scrap, of plastics.",1,Import,2066,Weight in kilograms,11339
Barbados,USA,2018,H2,3915,"Waste, parings and scrap, of plastics.",2,Export,97579,Weight in kilograms,12000
Bermuda,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,9,Weight in kilograms,199
Bermuda,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,9,Weight in kilograms,199
Bolivia (Plurinational State of),World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,0,No Quantity,88808
Bolivia (Plurinational State of),World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2201898,Weight in kilograms,867256
Bolivia (Plurinational State of),Argentina,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11,Weight in kilograms,23
Bolivia (Plurinational State of),Brazil,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,305,Weight in kilograms,340
Bolivia (Plurinational State of),Brazil,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1134756,Weight in kilograms,271706
Bolivia (Plurinational State of),Chile,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,19090,Weight in kilograms,8876
Bolivia (Plurinational State of),China,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,161264,Weight in kilograms,34311
Bolivia (Plurinational State of),Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5855,Weight in kilograms,35586
Bolivia (Plurinational State of),Peru,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1930,Weight in kilograms,1679
Bolivia (Plurinational State of),Peru,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,153810,Weight in kilograms,56449
Bolivia (Plurinational State of),USA,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,0,No Quantity,51177
Bolivia (Plurinational State of),USA,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,732978,Weight in kilograms,495912
Bermuda,World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,107,Weight in kilograms,1989
Bermuda,World,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1,Weight in kilograms,50
Bermuda,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,107,Weight in kilograms,1989
Bermuda,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1,Weight in kilograms,50
Bolivia (Plurinational State of),World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,392252,Weight in kilograms,192839
Bolivia (Plurinational State of),World,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,865796,Weight in kilograms,301981
Bolivia (Plurinational State of),Argentina,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4,Weight in kilograms,10
Bolivia (Plurinational State of),Brazil,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,60,Weight in kilograms,680
Bolivia (Plurinational State of),Brazil,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,658820,Weight in kilograms,164459
Bolivia (Plurinational State of),Chile,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,139622,Weight in kilograms,76902
Bolivia (Plurinational State of),Chile,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,44000,Weight in kilograms,35577
Bolivia (Plurinational State of),China,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,24,Weight in kilograms,281
Bolivia (Plurinational State of),Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,60,Weight in kilograms,265
Bolivia (Plurinational State of),Mexico,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,19180,Weight in kilograms,13511
Bolivia (Plurinational State of),Paraguay,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,21193,Weight in kilograms,26658
Bolivia (Plurinational State of),Peru,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5400,Weight in kilograms,385
Bolivia (Plurinational State of),Peru,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,84400,Weight in kilograms,38294
Bolivia (Plurinational State of),USA,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,184760,Weight in kilograms,64348
Bolivia (Plurinational State of),USA,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,78576,Weight in kilograms,63651
Bolivia (Plurinational State of),Venezuela,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,21949,Weight in kilograms,9794
Benin,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,170,Weight in kilograms,1205
Benin,World,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,500,Weight in kilograms,5408
Benin,Belgium,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,120,Weight in kilograms,1134
Benin,Nigeria,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,50,Weight in kilograms,71
Benin,Togo,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,500,Weight in kilograms,5408
Benin,World,2018,H4,3915,"Waste, parings and scrap, of plastics",1,Import,2460,Weight in kilograms,1476
Benin,World,2018,H4,3915,"Waste, parings and scrap, of plastics",2,Export,43000,Weight in kilograms,2166
Benin,Cameroon,2018,H4,3915,"Waste, parings and scrap, of plastics",2,Export,10000,Weight in kilograms,1805
Benin,Nigeria,2018,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1460,Weight in kilograms,938
Benin,Togo,2018,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1000,Weight in kilograms,538
Benin,United Arab Emirates,2018,H4,3915,"Waste, parings and scrap, of plastics",2,Export,33000,Weight in kilograms,361
Bosnia Herzegovina,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3992165,Weight in kilograms,854601
Bosnia Herzegovina,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,5909862,Weight in kilograms,2204624
Bosnia Herzegovina,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,121935,Weight in kilograms,65218
Bosnia Herzegovina,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,43945,Weight in kilograms,31967
Bosnia Herzegovina,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21300,Weight in kilograms,2399
Bosnia Herzegovina,Bulgaria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,900,Weight in kilograms,131
Bosnia Herzegovina,China,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16,Weight in kilograms,164
Bosnia Herzegovina,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1111323,Weight in kilograms,275439
Bosnia Herzegovina,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2582007,Weight in kilograms,1022106
Bosnia Herzegovina,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,57698,Weight in kilograms,181706
Bosnia Herzegovina,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,133921,Weight in kilograms,84122
Bosnia Herzegovina,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,314542,Weight in kilograms,126370
Bosnia Herzegovina,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6703,Weight in kilograms,3748
Bosnia Herzegovina,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,286520,Weight in kilograms,134676
Bosnia Herzegovina,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,96000,Weight in kilograms,7493
Bosnia Herzegovina,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,218576,Weight in kilograms,46117
Bosnia Herzegovina,Montenegro,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,123540,Weight in kilograms,42765
Bosnia Herzegovina,Montenegro,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,76055,Weight in kilograms,43071
Bosnia Herzegovina,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,43136,Weight in kilograms,11316
Bosnia Herzegovina,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,13359,Weight in kilograms,24280
Bosnia Herzegovina,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2,Weight in kilograms,9
Bosnia Herzegovina,Serbia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6960,Weight in kilograms,1780
Bosnia Herzegovina,Serbia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1069991,Weight in kilograms,354268
Bosnia Herzegovina,Slovakia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,137100,Weight in kilograms,39023
Bosnia Herzegovina,Slovenia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2286050,Weight in kilograms,177979
Bosnia Herzegovina,Slovenia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1145566,Weight in kilograms,380211
Bosnia Herzegovina,Turkey,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,750,Weight in kilograms,1093
Bosnia Herzegovina,United Kingdom,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2,Weight in kilograms,39
Bosnia Herzegovina,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,565,Weight in kilograms,46
Bosnia Herzegovina,"Areas, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3560,Weight in kilograms,1676
Bosnia Herzegovina,World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2201618,Weight in kilograms,718720
Bosnia Herzegovina,World,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6048294,Weight in kilograms,2039140
Bosnia Herzegovina,Austria,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,109421,Weight in kilograms,54419
Bosnia Herzegovina,Austria,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,367440,Weight in kilograms,255781
Bosnia Herzegovina,Croatia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,689487,Weight in kilograms,179142
Bosnia Herzegovina,Croatia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2956824,Weight in kilograms,869099
Bosnia Herzegovina,Czechia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,71601,Weight in kilograms,182618
Bosnia Herzegovina,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,52862,Weight in kilograms,40268
Bosnia Herzegovina,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,259617,Weight in kilograms,165609
Bosnia Herzegovina,Hungary,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16916,Weight in kilograms,6928
Bosnia Herzegovina,Italy,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6214,Weight in kilograms,2170
